TRIALS, THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
155,21205.4,2.9378,2385.744582,3.18606,1509.39,1.82933950051444,4.15171675827037,1218,1789,2.3,36.14,20766.3,24.64,3390,30.8444,0,1.69,1.66,3.95,2449M,3.95,2449M,7,1680,6,53,467,25,173,2830,4.1,7,3328,140,8,38,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
189,20588.6,3.01014,2264.886722,3.14034,894.445,1.74857742910275,3.95145469406667,795,1010,1.32,18.45,20137.6,25.4156,1130,30.77,0,1.59,1.59,3.87,3027M,3.87,3027M,24,3110,4,56,479,30,27,2240,3,7,3333,143,6,42,10,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
135,20651.3,2.8113,2438.030501,3.11229,1458.81,1.67241417175176,4.07767003833704,1171,1944,2.38,22.83,20234,25.29,3410,30.9844,0,2.27,2.2,3.87,2894M,3.87,2894M,5,1430,4,54,462,25,174,1620,3.2,7,3145,141,6,36,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
196,21008.1,2.86756,2441.839373,3.12991,1458.55,1.71425433941624,4.05521184464445,1166,1678,0.96,10.69,20565,24.8878,3200,31.5167,0,1.65,1.62,3.91,2898M,3.91,2898M,24,2310,4,49,480,24,23,1020,2.5,7,3243,123,5,36,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
161,21479.7,2.89874,2473.165969,3.21992,1468.16,1.85211133583892,4.12129765351482,1116,1783,7.38,25.15,21052.8,24.3167,3410,32.3456,0,2.6,2.61,4,2750M,4,2750M,25,1810,4,56,465,24,155,3280,4.9,7,3271,153,5,33,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
134,20782.6,2.91702,2395.482259,3.14564,1474.89,1.75201305345635,4.04132347895556,1107,1851,1.61,21.13,20358.5,25.1222,3410,32.6389,0,1.78,1.71,3.9,2900M,3.9,2900M,5,1340,5,55,462,25,163,2320,4,7,3042,151,6,37,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
138,20787.7,2.86803,2440.759975,3.13592,1546.5,1.67832836545516,3.96909350392593,1069,2006,2.27,32.76,20347.6,25.16,3420,31.6444,0,2.24,2.22,3.89,2903M,3.89,2903M,5,1460,5,57,455,25,161,1650,3.2,7,3114,160,7,35,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
121,21096.6,2.49439,2851.002762,3.0755,1403.85,1.58572019296403,3.85349229398148,1262,1574,7.74,22.77,20703,24.7444,3390,30.0744,0,3.12,3.08,3.81,2835M,3.81,2835M,7,710,4,64,469,25,158,2850,5.6,7,2734,129,9,39,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
99,21684.8,2.52073,2937.146077,3.24648,1410.3,1.82885905060591,4.0782169315866,1101,1791,2.86,13.89,21185.4,24.1567,3390,29.6122,0,1.91,1.85,3.99,2320M,3.99,2320M,6,750,4,68,469,20,146,4160,6.9,7,2960,77,10,45,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
165,20811.6,2.73094,2607.815693,3.12723,1753.18,1.74591399868464,4.02130633268148,1529,1872,6.38,22.03,20407.5,25.05,3490,31.4078,0,2.19,2.06,3.88,2744M,3.88,2744M,26,2050,4,53,473,23,152,2650,4.9,7,3551,128,4,38,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
156,20832.3,3.05133,2349.475212,3.22169,1612.87,1.83373856513693,4.0929650634392,1300,1844,3.54,6.3,20333.5,25.1567,5100,32.9478,0,1.81,1.79,3.96,2451M,3.96,2451M,7,2120,6,47,468,27,174,2820,4,7,3448,172,8,38,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
120,21591.1,2.60612,2903.72973,3.20498,1425.25,1.89619748940127,4.10946890967407,1000,1741,2.49,13.13,21110.1,24.2467,3220,30.1067,0,1.87,1.82,3.96,2278M,3.96,2278M,7,670,5,64,472,25,149,2920,5.6,6,2539,149,9,38,7,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
179,21315.3,2.73707,2753.40585,3.23261,1616.66,1.89430486920413,4.0709560054037,1135,1863,3.78,13.59,20896.5,24.4789,3390,32.7911,0,1.88,1.9,4,3262M,4,3262M,26,1690,4,54,446,26,37,2730,3.8,7,3287,127,5,40,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
151,21247.8,2.62877,2877.905641,3.20056,1553.88,1.80194588726282,4.08988517816667,1113,1790,3.78,6.23,20800.5,24.6078,5100,30.7533,0,2.01,1.96,3.93,2758M,3.93,2758M,4,960,5,61,450,23,161,2950,4.2,7,3195,153,4,37,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
133,21145.9,2.56969,2930.612139,3.12524,1569.77,1.86175462650879,3.94569318108148,1235,1814,2.21,17.42,20685.3,24.7178,3390,31.05,0,1.95,1.84,3.9,2887M,3.9,2887M,7,1420,5,58,455,25,164,2360,4.1,7,3076,148,6,37,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
124,21064.4,2.45365,3074.094145,3.16921,1531.49,1.71063675640825,4.06372552164444,1045,1662,4.15,7.09,20614.5,24.8311,3100,30.1667,0,2.02,2,3.89,2607M,3.89,2607M,8,1540,5,63,461,25,167,2870,3.8,7,2562,148,7,38,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
183,21215.7,2.8909,2634.169495,3.19201,1653.04,1.87401128805217,4.1068338665037,1215,1818,1.04,15.05,20800.2,24.6,1080,29.8622,0,1.4,1.38,3.95,2958M,3.95,2958M,27,2110,4,49,478,28,39,2850,3.1,7,3452,141,5,38,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
137,20904.8,2.83428,2651.095655,3.18627,1408.12,1.84965257650095,4.17703287462222,1240,1736,4.14,20.07,20449.1,25.0144,3290,32.79,0,2.13,2.09,3.93,2917M,3.93,2917M,5,1420,4,57,468,25,161,1720,3.3,7,3081,158,7,35,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
146,20538.7,3.08212,2397.997551,3.03056,1655.76,1.65731590958842,3.89299390701111,1496,1910,7.22,25.13,20112,25.4589,3100,30.8467,0,2.74,2.66,3.78,2870M,3.78,2870M,5,1250,5,51,460,28,177,2430,3.5,7,3072,146,6,38,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
192,20809.1,2.8781,2644.038581,3.10429,814.796,1.56862560861911,3.95571216378464,632,1109,3.85,5.77,20393.5,25.0844,3390,31.3644,0,2,2,3.87,3285M,3.87,3285M,26,3050,4,53,476,30,60,2380,3,7,3172,135,5,40,10,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
167,21293.8,2.98683,2622.614613,3.22679,1455.62,1.75147389326778,4.09920217507407,1364,1797,4.37,13.12,20858.6,24.5278,3390,31.2044,0,2.09,2.07,3.99,2791M,3.99,2791M,27,1860,4,53,473,23,154,3220,5,7,3280,138,3,38,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
104,20651.2,2.65771,2862.115421,3.09488,1282.82,1.66805792211435,3.99480704904074,948,1762,3.16,16.73,20214,25.3156,3200,30.5878,0,1.95,1.91,3.84,2317M,3.84,2317M,8,1080,3,66,460,19,128,3980,5.3,7,2803,117,9,43,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
83,21950.3,2.35704,3433.463633,3.17532,1323.48,1.75313888954195,4.16894475943704,999,1624,1.21,9.97,21519.7,23.7567,3410,30.5189,0,2.33,2.19,3.94,2951M,3.94,2951M,5,670,5,71,487,21,134,4950,6.1,6,2308,38,9,40,7,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
193,20562.9,2.87081,2656.011834,3.1355,934.311,1.75143732127992,4.00323156705185,694,1037,3.92,10.22,20150.7,25.4033,1080,30.33,0,2.11,2.08,3.88,3009M,3.88,3009M,27,3820,4,56,471,29,45,2240,3.2,7,3591,140,6,39,10,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
140,20420.8,2.7609,2744.316853,3.0243,1552.25,1.7554226170082,3.79575599614444,1163,1768,5.29,3.43,20026.5,25.5656,1270,30.4944,0,2.66,2.56,3.75,2882M,3.75,2882M,6,1480,4,54,443,27,174,1060,3,7,3115,174,5,36,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
98,22174.4,2.48894,3310.467162,3.20843,1429.34,1.88844037343942,4.04901766511852,1099,1742,6.98,4.45,21730.3,23.5622,3390,29.3233,1.11111,2.45,2.42,3.99,2526M,3.99,2526M,8,740,4,68,477,21,145,4300,5.9,7,2638,52,11,45,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
153,21076.2,3.05341,2574.694265,3.11915,1423.97,1.69729629592687,3.96839652058889,1122,1757,1.97,13.33,20666.4,24.7511,3290,31.6078,0,1.85,1.8,3.9,3027M,3.9,3027M,3,1270,5,58,451,26,160,2640,4.5,7,3172,146,3,34,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
169,20693.6,3.20876,2410.030183,3.0752,1519.34,1.70208492937592,3.79562784783475,1166,1875,3.19,25.78,20256.1,25.2678,3390,31.6489,0,1.99,1.94,3.83,2408M,3.83,2408M,27,2070,4,56,476,24,154,2570,4.4,7,3445,194,5,40,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
185,20021.2,2.93164,2553.755018,3.08039,1489.3,1.8550498639334,3.84724302523704,1170,1691,2.5,16.27,19625.7,26.0289,3410,34.0333,0,1.67,1.56,3.84,3084M,3.84,3084M,24,2290,3,51,483,30,13,2550,2.9,7,3709,136,6,39,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
105,21218.6,2.51233,3176.442908,3.12874,1470.73,1.72445636512299,3.92205780955185,1124,1659,2.42,16.48,20744.8,24.6689,3410,31.0067,0,1.94,1.86,3.83,2268M,3.83,2268M,9,1060,2,66,463,17,130,3980,5.7,7,2976,119,10,43,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
157,21326.7,3.02752,2661.064579,3.19152,1586.23,1.92899897970182,4.0170629731658,1368,1856,2.75,15.28,20893.1,24.4556,3410,33.4911,0,1.64,1.53,3.96,2414M,3.96,2414M,7,1750,6,43,468,26,171,2840,4,7,3479,186,8,36,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
160,21223.5,2.94315,2732.876446,3.22931,1539.82,1.87276930931761,4.08154333459879,1344,1857,0.63,17.3,20760.5,24.6344,3310,31.0122,0,1.6,1.58,3.99,2643M,3.99,2643M,7,2380,6,45,471,27,173,1510,4,7,3359,140,8,35,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
127,20409.4,2.82243,2746.25922,2.99447,1471.79,1.55342594961903,3.82659868822593,1139,1802,9.88,26.26,19995.9,25.6189,3390,30.96,0,3.14,3.1,3.71,2775M,3.71,2775M,7,1700,5,59,454,27,164,2460,4,7,2734,152,5,37,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
92,21717.1,2.54735,3239.909898,3.19254,1330.35,1.69819671520248,4.16038552825185,1227,1492,2.74,17.45,21267.4,24.0689,3390,30.5178,182.222,1.82,1.8,3.93,2722M,3.93,2722M,7,330,6,72,475,18,129,5390,6.1,6,2392,34,10,41,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
125,21232.4,2.92328,2763.096548,3.14745,1348.56,1.84932088569209,3.96903181609259,1114,1899,8.24,31.89,20840.2,24.5844,1120,29.7833,0,3.13,3.15,3.89,2760M,3.89,2760M,7,1590,5,59,460,25,160,2070,4,7,2613,150,7,38,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
159,20566.8,3.11335,2518.437697,3.12765,1545.54,1.93894393486646,3.95655288177407,1177,1865,4.16,19.16,20184.2,25.3644,3490,31.9878,0,2.37,2.35,3.89,2450M,3.89,2450M,7,1520,6,54,474,25,182,3050,2.9,7,3650,165,7,37,10,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84,21820.1,2.40323,3479.940884,3.21444,1307.14,1.86978133040439,4.04130382248148,975,1553,3.08,14.27,21312.7,23.95,3410,31.1222,0,2.18,2.18,4,2707M,4,2707M,6,680,5,85,487,20,134,4910,6.1,6,2314,44,9,41,7,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
176,20809.7,2.77207,2899.011167,3.13715,1523.81,1.94094868211975,4.0836994141,1168,1765,2.43,17.02,20383.1,25.1111,3120,30.4067,0,1.85,1.84,3.89,2568M,3.89,2568M,26,3030,5,61,459,23,154,2540,4.1,7,3149,172,4,37,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
150,20915.5,2.91861,2773.126271,3.10848,1521.92,1.72534388938902,4.03450165082963,1042,1818,4.99,21.84,20523.8,24.94,3190,30.7511,0,2.1,2.08,3.85,2636M,3.85,2636M,6,1560,6,56,461,25,156,1320,3.2,7,3033,148,6,36,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
128,19923.6,2.79759,2774.026388,2.99168,1492.86,1.74519576975048,3.78029239762593,1123,1810,2.71,13.72,19484.1,26.2678,3240,32.8678,0,1.77,1.74,3.7,2609M,3.7,2609M,7,2000,5,62,453,27,170,1250,3.4,7,2747,142,4,39,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
136,20808.3,2.82505,2870.759159,3.16772,1566.88,1.70822229175259,4.12363862756296,1104,1762,3.52,15.77,20355.2,25.1478,3200,31.4622,0,1.97,1.96,3.9,2993M,3.9,2993M,4,2050,4,55,459,25,172,1560,2.7,7,3438,143,6,37,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
107,20180.3,2.65481,2963.897365,3.06846,1428.26,1.56292844439141,3.94575692521852,1030,1727,15.84,20.93,20349.4,25.1533,3390,32.4056,0,1.96,1.96,3.85,2187M,3.85,2187M,9,1030,3,68,458,17,105,3980,5.2,7,2643,119,12,48,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
152,20890.8,2.91057,2802.537449,3.20045,1372.31,1.78022020858232,4.07977945094074,1077,1729,7.9,24.36,20486,25.0056,3390,33.0144,0,3.25,3.11,3.95,2755M,3.95,2755M,20,950,5,61,442,23,163,2920,4.2,7,3663,154,4,37,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
194,21149.5,2.74182,3015.609451,3.25704,784.09,1.81038509685649,4.10797100506667,680,909,5.63,23.03,18363.2,22.0167,3410,34.7325,0,28.93,28.93,4,3120M,4,3120M,26,2550,4,55,465,28,21,1770,3.6,7,3355,145,4,42,10,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
85,21458.1,2.27631,3687.13078,3.23275,1444.13,1.84525205456303,4.17512635343704,1156,1560,14.78,9.88,21726.4,23.5544,3100,28.3478,0,1.48,1.47,4,2678M,4,2678M,8,680,5,80,471,20,135,3190,6.2,6,2354,44,9,44,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
100,21624.1,2.48738,3401.947902,3.23374,1484.05,1.78617493466734,3.98654450436116,999,1748,1.68,5.54,21213.1,24.1156,3390,31.6578,616.667,1.9,1.83,3.98,2298M,3.98,2298M,3,260,4,65,468,20,147,4110,6.8,7,2941,90,10,46,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
69,21782.3,2.27745,3745.876993,3.19648,1273.61,1.69431486156398,4.06358552964444,1144,1490,3.73,10.93,21366.6,23.9622,1070,28.5822,591.111,1.88,1.87,3.94,3436M,3.94,3436M,10,210,5,82,492,22,150,5980,7.4,6,2451,43,11,29,7,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
186,20274.9,3.18597,2500.365043,3.07803,1353.86,1.70156605549029,4.04549173354815,1129,1503,2.45,8.98,19910.8,25.6978,3410,31.9233,0,1.95,1.91,3.82,3055M,3.82,3055M,24,1970,3,50,475,27,15,2640,2.6,7,3797,132,5,41,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
103,21161.3,2.64321,3152.412493,3.0684,1417.1,1.84854056351978,3.99346472305185,1071,1831,2.18,21.6,20686.2,24.7478,3190,31.5333,0,2.07,2.03,3.83,2542M,3.83,2542M,5,1030,3,66,463,17,130,4230,6.1,7,2790,108,9,43,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
110,20339.8,2.89414,2768.787234,3.1005,1363.78,1.76325090777994,4.01377211444444,1035,1640,2.16,3.85,19905.7,25.6967,3410,31.97,0,1.77,1.72,3.85,2096M,3.85,2096M,8,1400,2,59,465,17,126,3900,5.7,7,3327,114,12,45,8,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
130,19683.3,2.75165,2824.185328,2.93445,1589,1.61861397444605,3.73745674065556,1474,1659,1.45,8.48,19256.7,26.5489,3410,33.6122,0,1.91,1.8,3.64,3032M,3.64,3032M,8,1790,4,63,450,30,167,2790,4.3,7,2725,168,6,38,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
163,21422.3,2.74391,3104.345508,3.19251,1500.04,1.78566267445267,4.04109265027407,1180,1812,5.4,23.49,20963.4,24.4067,3390,32.1711,0,1.89,1.89,3.99,2571M,3.99,2571M,28,2730,4,55,466,24,159,3340,4.7,7,3904,152,3,40,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
82,21363.2,2.46231,3458.74211,3.21821,1410.05,1.78879296388251,4.1163221096037,1025,1794,11.62,19.26,21599.9,23.6911,3410,29.77,2.22222,1.94,1.91,4,2708M,4,2708M,6,580,5,71,486,23,144,4890,6.2,6,2340,36,9,40,7,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
112,21041,2.53929,3314.204308,3.13561,1380.13,1.84127860166201,3.97127744652963,1018,1709,5.3,18.01,20602.1,24.8444,3390,30.9678,626.667,2.37,2.34,3.86,2259M,3.86,2259M,9,220,4,67,472,20,140,4650,5.1,7,3172,113,11,47,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
174,19200,3.14774,2439.795062,3.04989,1589.56,1.66690206697447,3.90908159503783,1193,1969,11.53,14.87,19436.6,26.3156,3410,32.9889,0,1.8,1.76,3.79,2744M,3.79,2744M,27,2130,5,55,464,25,151,2730,5.1,7,3835,144,6,39,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
142,21118.8,2.86232,2966.086715,3.15104,1485.37,1.84892346385079,4.06257815509259,1117,1772,4.16,27.88,20693.5,24.7389,3390,30.1289,0,2.36,2.32,3.9,2958M,3.9,2958M,5,1870,5,57,469,23,154,1420,3.2,7,3133,138,7,38,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
147,20288,3.10952,2635.164436,3.0848,1607.46,1.62108155775127,3.94868747102222,1137,1973,3.77,2.77,19874.4,25.7433,5100,33.8144,0,2.1,2.06,3.8,2615M,3.8,2615M,6,1370,4,49,463,27,176,1880,3.4,7,3068,146,6,38,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
106,20218.6,2.78419,2938.364785,3.00214,1373.54,1.6614941457191,3.78712083691481,929,1763,0.13,6.63,19827.5,25.8122,1120,30.6378,0,1.77,1.73,3.73,2334M,3.73,2334M,8,1410,1,64,469,19,115,3500,5.5,7,2981,136,10,46,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
175,20997.3,3.00883,2825.882532,3.14683,1606.67,1.76068357288953,4.06957569774074,1343,1896,2.49,7.18,20530.5,24.9133,3410,32.5811,0,1.71,1.66,3.93,2499M,3.93,2499M,30,2000,6,51,469,22,167,3070,5,7,3319,150,5,36,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
188,20103.1,2.90728,2802.340392,3.04099,1578.23,1.81900216386712,3.84030640291341,1087,1702,2.93,8.79,19690.5,25.9911,3200,31.3767,0,1.71,1.7,3.77,3098M,3.77,3098M,25,2490,3,52,478,29,8,1850,3.3,7,3247,140,6,3,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
171,20176.6,3.13036,2617.56571,3.08904,1504.62,1.78517121552064,3.92997857570741,1195,1808,5.14,32.49,19799.5,25.8422,3390,32.6433,0,1.98,1.93,3.86,2667M,3.86,2667M,28,2310,4,53,471,22,148,2020,4.7,8,3570,143,5,38,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
166,20388.1,3.19426,2594.255647,3.10448,1482.32,1.81137222733725,3.94292203355556,1229,1914,2.81,28.55,19965.4,25.6156,3410,32.6022,0,1.82,1.71,3.86,2712M,3.86,2712M,26,2640,4,49,479,22,151,2640,4.9,7,3538,127,5,39,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
195,20204.6,3.11627,2637.153237,3.05587,1388.52,1.68626399362446,3.8850873203,1169,1517,12.46,29.29,19790.4,25.9022,3200,31.2311,0,3.82,3.82,3.8,3034M,3.8,3034M,25,1910,4,52,474,32,30,1510,2.8,7,3514,129,7,8,10,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
109,19677.9,2.7387,2926.375462,3.1417,1442.42,1.8677405179152,4.01955610515926,1070,1560,12.73,16.68,19894,25.7033,3440,33.0111,0,2.18,2.04,3.85,1909M,3.85,1909M,11,770,2,61,460,9,106,2800,5.8,7,2719,143,10,44,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
122,20829.4,2.60083,3275.335966,3.0982,1435.87,1.71711665812273,3.95887109114815,1230,1624,4.8,11.46,20394.5,25.0978,3390,31.33,0,2.09,2.11,3.81,2820M,3.81,2820M,7,700,4,67,472,28,141,2260,5.6,7,2983,131,9,39,8,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
118,20803.1,2.84086,2996.368978,3.12423,1461.7,1.68600907810694,4.01846664604445,1013,1629,2.35,7.43,20413,25.0533,3410,31.5389,18.8889,2.23,2.17,3.87,2052M,3.87,2052M,6,480,4,62,477,24,138,3370,5.8,6,2429,119,8,46,9,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
