"Exp_names","Iteration","Metric-name","avg","min","max","50th Percentile","75th percentile","90th percentile","95th percentile","96th percentile","97th percentile","98th percentile","99th percentile","99.99th percentile","99.999th percentile","Value-1","Value-2","Value-3","Value-4","Value-5","Value-6","Value-7","Value-8","Value-9","Value-10","Value-11","Value-12","Value-13","Value-14","Value-15","Value-16","Value-17","Value-18","Value-19","Value-20","Value-21","Value-22","Value-23","Value-24","Value-25","timestamp-1","timestamp-2","timestamp-3","timestamp-4","timestamp-5","timestamp-6","timestamp-7","timestamp-8","timestamp-9","timestamp-10","timestamp-11","timestamp-12","timestamp-13","timestamp-14","timestamp-15","timestamp-16","timestamp-17","timestamp-18","timestamp-19","timestamp-20","timestamp-21","timestamp-22","timestamp-23","timestamp-24","timestamp-25"
"scala-doku","ITR-1","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"scala-doku","ITR-2","cpu-measure",1.64717123007963,1.59751202012222,1.69683044003704,1.61925672405556,1.66831380272222,1.69307624855111,1.69814218181482,1.69847011725926,1.69847011725926,1.69847011725926,1.69847011725926,1.69847011725926,1.69847011725926,1.69683044003704,1.69847011725926,1.69847011725926,1.68744496132222,1.68744496132222,1.68744496132222,1.66831380272222,1.66831380272222,1.60016565091482,1.60016565091482,1.60016565091482,1.64182022003333,1.64182022003333,1.57491839305926,1.57491839305926,1.57491839305926,1.66435627353333,1.66435627353333,1.61687023878148,1.61687023878148,1.61687023878148,1.61925672405556,1.61925672405556,1.59751202012222,1.59751202012222,1661257828.144,1661257843.287,1661257858.397,1661257873.529,1661257888.643,1661257889.166,1661257904.302,1661257919.463,1661257934.576,1661257949.704,1661257950.242,1661257965.374,1661257980.58,1661257995.686,1661258010.761,1661258011.219,1661258026.248,1661258041.297,1661258056.345,1661258071.406,1661258072.362,1661258087.499,1661258102.59,1661258117.684,1661258132.789
"scala-doku","ITR-2","mem-measure",627775488,267182080,988368896,270569472,270753792,271204352,844935987.200001,988368896,988368896,988368896,988368896,988368896,988368896,267182080,267350016,267350016,267436032,267436032,267436032,270327808,270327808,270393344,270393344,270393344,270569472,270569472,270622720,270622720,270622720,270725120,270725120,270753792,270753792,270753792,271204352,271204352,988368896,988368896,1661257828.149,1661257843.274,1661257858.397,1661257873.544,1661257888.661,1661257889.157,1661257904.314,1661257919.449,1661257934.544,1661257949.71,1661257950.252,1661257965.398,1661257980.606,1661257995.696,1661258010.753,1661258011.179,1661258026.423,1661258041.545,1661258056.636,1661258071.75,1661258072.346,1661258087.376,1661258102.45,1661258117.527,1661258132.571
"scala-doku","ITR-2","memusage-measure",643315712,272416768,1014214656,275808256,276127744,276451328,866661990.400001,1014214656,1014214656,1014214656,1014214656,1014214656,1014214656,272416768,272584704,272584704,272670720,272670720,272670720,275677184,275677184,275632128,275632128,275632128,275808256,275808256,275865600,275865600,275865600,275972096,275972096,276127744,276127744,276127744,276451328,276451328,1014214656,1014214656,1661257828.11,1661257843.139,1661257858.243,1661257873.306,1661257888.354,1661257889.157,1661257904.289,1661257919.468,1661257934.58,1661257949.698,1661257950.237,1661257965.373,1661257980.528,1661257995.571,1661258010.645,1661258011.279,1661258026.325,1661258041.391,1661258056.441,1661258071.488,1661258072.384,1661258087.49,1661258102.604,1661258117.694,1661258132.801
"scala-doku","ITR-2","cnetreceivebytes-measure",13.4166666666667,10.1,16.7333333333333,10.4666666666667,38.6333333333333,40.2,40.7066666666666,40.8333333333333,40.8333333333333,40.8333333333333,40.8333333333333,40.8333333333333,40.8333333333333,16.7333333333333,27.7666666666667,27.7666666666667,10.4666666666667,10.4666666666667,10.4666666666667,40.2,40.2,10.4,10.4,10.4,38.6333333333333,38.6333333333333,10.1,10.1,10.1,38.7333333333333,38.7333333333333,10.1333333333333,10.1333333333333,10.1333333333333,40.8333333333333,40.8333333333333,10.1,10.1,1661257828.155,1661257843.279,1661257858.407,1661257873.531,1661257888.663,1661257889.147,1661257904.265,1661257919.294,1661257934.362,1661257949.448,1661257950.254,1661257965.373,1661257980.552,1661257995.693,1661258010.789,1661258011.281,1661258026.433,1661258041.546,1661258056.603,1661258071.728,1661258072.359,1661258087.489,1661258102.529,1661258117.654,1661258132.793
"scala-doku","ITR-2","cnettransmitbytes-measure",6.11666666666667,4.43333333333333,7.8,5.3,16.8666666666667,21.8666666666667,23.6533333333333,24.1,24.1,24.1,24.1,24.1,24.1,7.8,12.8333333333333,12.8333333333333,5.3,5.3,5.3,21.8666666666667,21.8666666666667,3.63333333333333,3.63333333333333,3.63333333333333,20.1333333333333,20.1333333333333,3.46666666666667,3.46666666666667,3.46666666666667,16.8666666666667,16.8666666666667,3.46666666666667,3.46666666666667,3.46666666666667,24.1,24.1,4.43333333333333,4.43333333333333,1661257828.12,1661257843.231,1661257858.322,1661257873.401,1661257888.471,1661257889.163,1661257904.294,1661257919.324,1661257934.45,1661257949.533,1661257950.261,1661257965.403,1661257980.551,1661257995.591,1661258010.652,1661258011.293,1661258026.435,1661258041.538,1661258056.646,1661258071.736,1661258072.318,1661258087.373,1661258102.471,1661258117.546,1661258132.581
"scala-doku","ITR-2","diskdetails-measure",13557623.4666667,7918.93333333333,27107328,7918.93333333333,27107328,1147498222.93333,1147505213.44,1147506961.06667,1147506961.06667,1147506961.06667,1147506961.06667,1147506961.06667,1147506961.06667,7918.93333333333,1365.33333333333,1365.33333333333,1147498222.93333,1147498222.93333,1147498222.93333,0,0,0,0,0,10103.4666666667,10103.4666666667,1365.33333333333,1365.33333333333,1365.33333333333,1147506961.06667,1147506961.06667,36317.8666666667,36317.8666666667,36317.8666666667,0,0,27107328,27107328,1661257828.1,1661257843.119,1661257858.19,1661257873.24,1661257888.289,1661257889.151,1661257904.282,1661257919.465,1661257934.527,1661257949.714,1661257950.252,1661257965.383,1661257980.529,1661257995.673,1661258010.742,1661258011.295,1661258026.433,1661258041.546,1661258056.6,1661258071.684,1661258072.371,1661258087.511,1661258102.605,1661258117.681,1661258132.798
"scala-doku","ITR-2","fsiototal-measure",1.09833333333332E-08,9.53333333333345E-09,1.2433333333333E-08,9.53333333333345E-09,1.2433333333333E-08,1.25000000000008E-08,1.34333333333336E-08,1.36666666666668E-08,1.36666666666668E-08,1.36666666666668E-08,1.36666666666668E-08,1.36666666666668E-08,1.36666666666668E-08,1.24E-08,7.47E-09,7.47E-09,9.80E-09,9.80E-09,9.80E-09,1.24E-08,1.24E-08,8.00E-09,8.00E-09,8.00E-09,1.24E-08,1.24E-08,9.03E-09,9.03E-09,9.03E-09,1.25E-08,1.25E-08,8.73E-09,8.73E-09,8.73E-09,1.37E-08,1.37E-08,9.53E-09,9.53E-09,1661257828.117,1661257843.273,1661257858.401,1661257873.503,1661257888.641,1661257889.152,1661257904.312,1661257919.474,1661257934.588,1661257949.65,1661257950.264,1661257965.395,1661257980.534,1661257995.663,1661258010.742,1661258011.288,1661258026.408,1661258041.454,1661258056.524,1661258071.61,1661258072.364,1661258087.492,1661258102.519,1661258117.669,1661258132.789
"scala-doku","ITR-2","fsreadtotal-measure",2.42316666666667E-07,2.13333333333331E-08,4.633E-07,2.17000000000001E-08,2.98666666666671E-08,3.04333333333337E-08,3.76726666666667E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,2.13E-08,1.31E-08,1.31E-08,3.04E-08,3.04E-08,3.04E-08,1.53E-08,1.53E-08,1.85E-08,1.85E-08,1.85E-08,2.17E-08,2.17E-08,2.99E-08,2.99E-08,2.99E-08,2.74E-08,2.74E-08,1.48E-08,1.48E-08,1.48E-08,2.69E-08,2.69E-08,4.63E-07,4.63E-07,1661244328.653,1661244343.835,1661244358.861,1661244373.969,1661244389.083,1661244389.788,1661244404.929,1661244420.074,1661244435.164,1661244450.224,1661244450.855,1661244465.988,1661244481.108,1661244496.135,1661244511.223,1661244511.92,1661244527.066,1661244542.154,1661244557.195,1661244572.249,1661244573.014,1661244588.129,1661244603.221,1661244618.291,1661244633.325
"scala-doku","ITR-2","fswritetotal-measure",2.42316666666667E-07,2.13333333333331E-08,4.633E-07,2.17000000000001E-08,2.98666666666671E-08,3.04333333333337E-08,3.76726666666667E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,2.13E-08,1.31E-08,1.31E-08,3.04E-08,3.04E-08,3.04E-08,1.53E-08,1.53E-08,1.85E-08,1.85E-08,1.85E-08,2.17E-08,2.17E-08,2.99E-08,2.99E-08,2.99E-08,2.74E-08,2.74E-08,1.48E-08,1.48E-08,1.48E-08,2.69E-08,2.69E-08,4.63E-07,4.63E-07,1661244328.653,1661244343.835,1661244358.861,1661244373.969,1661244389.083,1661244389.788,1661244404.929,1661244420.074,1661244435.164,1661244450.224,1661244450.855,1661244465.988,1661244481.108,1661244496.135,1661244511.223,1661244511.92,1661244527.066,1661244542.154,1661244557.195,1661244572.249,1661244573.014,1661244588.129,1661244603.221,1661244618.291,1661244633.325
"scala-doku","ITR-2","netreceivebytes-measure",1083.01666666667,851.6,1314.43333333333,1431.46666666667,2591.7,3191.3,3281.7,3304.3,3304.3,3304.3,3304.3,3304.3,3304.3,851.6,851.6,3046.36666666667,3046.36666666667,758.566666666667,758.566666666667,758.566666666667,3191.3,3191.3,614.1,614.1,614.1,3304.3,3304.3,593.6,593.6,593.6,2591.7,2591.7,1431.46666666667,1431.46666666667,1431.46666666667,2373.73333333333,2373.73333333333,1314.43333333333,1661240715.762,1661240730.898,1661240746.026,1661240761.082,1661240776.143,1661240776.993,1661240792.166,1661240807.298,1661240822.431,1661240837.534,1661240838.001,1661240853.159,1661240868.289,1661240883.43,1661240898.547,1661240899.087,1661240914.236,1661240929.347,1661240944.485,1661240959.587,1661240960.155,1661240975.403,1661240990.441,1661241005.629,1661241020.65
"scala-doku","ITR-2","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dummy-empty","ITR-0","cpu-measure",1.6614193390963,1.65122802045556,1.67161065773704,1.65122802045556,1.67473932894815,1.72438205162222,1.73638143741481,1.73638143741481,1.73638143741481,1.73638143741481,1.73638143741481,1.73638143741481,1.73638143741481,1.67161065773704,1.67161065773704,1.6312950528,1.6312950528,1.66529477593704,1.66529477593704,1.66529477593704,1.63771655298519,1.63771655298519,1.63696592453704,1.63696592453704,1.63696592453704,1.60995659271481,1.60995659271481,1.64306209500741,1.64306209500741,1.64306209500741,1.67473932894815,1.67473932894815,1.73638143741481,1.73638143741481,1.73638143741481,1.70638297293333,1.70638297293333,1.65122802045556,1661262255.884,1661262271.066,1661262286.178,1661262301.201,1661262316.286,1661262316.926,1661262332.067,1661262347.232,1661262362.329,1661262377.444,1661262377.993,1661262393.138,1661262408.262,1661262423.345,1661262438.468,1661262439.058,1661262454.197,1661262469.298,1661262484.385,1661262499.438,1661262500.125,1661262515.297,1661262530.383,1661262545.559,1661262560.594
"dummy-empty","ITR-0","mem-measure",731940864,267309056,1196572672,321126400,321335296,700022784.000001,952451072,962215936,1020805120,1079394304,1137983488,1195986780.16,1196514082.816,267309056,267309056,318791680,318791680,318889984,318889984,318889984,320745472,320745472,321011712,321011712,321011712,321126400,321126400,321241088,321241088,321241088,321335296,321335296,321380352,321380352,321380352,952451072,952451072,1196572672,1661262255.846,1661262271.017,1661262286.068,1661262301.171,1661262316.284,1661262316.886,1661262332.09,1661262347.201,1661262362.327,1661262377.435,1661262378.001,1661262393.083,1661262408.254,1661262423.287,1661262438.455,1661262439.011,1661262454.048,1661262469.131,1661262484.19,1661262499.234,1661262500.114,1661262515.305,1661262530.395,1661262545.577,1661262560.675
"dummy-empty","ITR-0","memusage-measure",752240640,271503360,1232977920,325419008,325672960,716525568.000001,977039360,987276902.4,1048702156.8,1110127411.2,1171552665.6,1232363667.456,1232916494.7456,271503360,271503360,323084288,323084288,323182592,323182592,323182592,325033984,325033984,325304320,325304320,325304320,325419008,325419008,325529600,325529600,325529600,325754880,325754880,325672960,325672960,325672960,977039360,977039360,1232977920,1661262255.875,1661262271.068,1661262286.196,1661262301.316,1661262316.404,1661262316.923,1661262332.07,1661262347.113,1661262362.195,1661262377.285,1661262377.948,1661262392.988,1661262408.08,1661262423.134,1661262438.187,1661262439.051,1661262454.211,1661262469.336,1661262484.438,1661262499.504,1661262500.113,1661262515.341,1661262530.419,1661262545.586,1661262560.681
"dummy-empty","ITR-0","cnetreceivebytes-measure",19.4166666666667,10.3333333333333,28.5,20.7,31.2666666666667,40.6666666666667,40.6933333333333,40.7,40.7,40.7,40.7,40.7,40.7,28.5,28.5,20.8666666666667,20.8666666666667,20.7,20.7,20.7,31.2666666666667,31.2666666666667,19.1333333333333,19.1333333333333,19.1333333333333,40.7,40.7,9,9,9,40.6666666666667,40.6666666666667,11.0666666666667,11.0666666666667,11.0666666666667,37.9666666666667,37.9666666666667,10.3333333333333,1661262255.868,1661262271.066,1661262286.196,1661262301.327,1661262316.393,1661262316.92,1661262332.107,1661262347.221,1661262362.326,1661262377.437,1661262377.931,1661262393.135,1661262408.233,1661262423.258,1661262438.359,1661262439.044,1661262454.172,1661262469.198,1661262484.291,1661262499.35,1661262500.086,1661262515.31,1661262530.401,1661262545.552,1661262560.574
"dummy-empty","ITR-0","cnettransmitbytes-measure",9.13333333333332,3.93333333333333,14.3333333333333,10.7333333333333,15.7333333333333,21,21.4266666666666,21.5333333333333,21.5333333333333,21.5333333333333,21.5333333333333,21.5333333333333,21.5333333333333,14.3333333333333,14.3333333333333,11.1333333333333,11.1333333333333,10.7333333333333,10.7333333333333,10.7333333333333,15.7333333333333,15.7333333333333,8.1,8.1,8.1,21.5333333333333,21.5333333333333,3.33333333333333,3.33333333333333,3.33333333333333,21,21,6.33333333333333,6.33333333333333,6.33333333333333,19.2333333333333,19.2333333333333,3.93333333333333,1661262255.84,1661262270.943,1661262286.02,1661262301.084,1661262316.138,1661262316.904,1661262332.111,1661262347.228,1661262362.331,1661262377.43,1661262377.983,1661262393.124,1661262408.249,1661262423.346,1661262438.445,1661262439.07,1661262454.216,1661262469.325,1661262484.44,1661262499.523,1661262500.147,1661262515.331,1661262530.408,1661262545.555,1661262560.687
"dummy-empty","ITR-0","diskdetails-measure",1580236.8,0,3160473.6,11741.8666666667,1152409326.93333,1152422707.2,1152428386.98666,1152429806.93333,1152429806.93333,1152429806.93333,1152429806.93333,1152429806.93333,1152429806.93333,0,0,0,0,7645.86666666667,7645.86666666667,7645.86666666667,1152409326.93333,1152409326.93333,0,0,0,10103.4666666667,10103.4666666667,11741.8666666667,11741.8666666667,11741.8666666667,1152429806.93333,1152429806.93333,1152422707.2,1152422707.2,1152422707.2,25215522.1333333,25215522.1333333,3160473.6,1661262255.879,1661262271.043,1661262286.097,1661262301.158,1661262316.224,1661262316.91,1661262332.055,1661262347.104,1661262362.193,1661262377.257,1661262377.978,1661262393.122,1661262408.242,1661262423.353,1661262438.377,1661262439.057,1661262454.185,1661262469.341,1661262484.41,1661262499.488,1661262500.113,1661262515.298,1661262530.386,1661262545.574,1661262560.672
"dummy-empty","ITR-0","fsiototal-measure",1.46833333333332E-08,1.21333333333328E-08,1.72333333333336E-08,1.21333333333328E-08,1.33666666666675E-08,1.39000000000002E-08,1.39000000000002E-08,1.40333333333335E-08,1.48333333333336E-08,1.56333333333336E-08,1.64333333333336E-08,1.72253333333336E-08,1.72325333333336E-08,1.21E-08,1.21E-08,9.37E-09,9.37E-09,1.39E-08,1.39E-08,1.39E-08,1.35E-08,1.35E-08,7.63E-09,7.63E-09,7.63E-09,1.25E-08,1.25E-08,7.50E-09,7.50E-09,7.50E-09,1.27E-08,1.27E-08,9.17E-09,9.17E-09,9.17E-09,1.34E-08,1.34E-08,1.72E-08,1661262255.853,1661262270.929,1661262286.051,1661262301.196,1661262316.318,1661262316.94,1661262332.082,1661262347.236,1661262362.33,1661262377.398,1661262377.96,1661262392.981,1661262408.081,1661262423.143,1661262438.198,1661262439.073,1661262454.173,1661262469.357,1661262484.438,1661262499.527,1661262500.143,1661262515.299,1661262530.381,1661262545.579,1661262560.664
"dummy-empty","ITR-0","fsreadtotal-measure",1.01666666666675E-09,0,2.0333333333335E-09,0,0,1.7666666666667E-09,1.7666666666667E-09,1.77733333333337E-09,1.8413333333334E-09,1.90533333333344E-09,1.96933333333347E-09,2.0326933333335E-09,2.0332693333335E-09,0,0,0,0,1.77E-09,1.77E-09,1.77E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-10,1.33E-10,2.03E-09,1661262255.833,1661262271.067,1661262286.188,1661262301.307,1661262316.404,1661262316.92,1661262332.112,1661262347.219,1661262362.327,1661262377.46,1661262377.956,1661262393.122,1661262408.254,1661262423.309,1661262438.443,1661262439.065,1661262454.207,1661262469.303,1661262484.33,1661262499.409,1661262500.101,1661262515.287,1661262530.307,1661262545.416,1661262560.565
"dummy-empty","ITR-0","fswritetotal-measure",2.42316666666667E-07,2.13333333333331E-08,4.633E-07,2.17000000000001E-08,2.98666666666671E-08,3.04333333333337E-08,3.76726666666667E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,2.13E-08,1.31E-08,1.31E-08,3.04E-08,3.04E-08,3.04E-08,1.53E-08,1.53E-08,1.85E-08,1.85E-08,1.85E-08,2.17E-08,2.17E-08,2.99E-08,2.99E-08,2.99E-08,2.74E-08,2.74E-08,1.48E-08,1.48E-08,1.48E-08,2.69E-08,2.69E-08,4.63E-07,4.63E-07,1661244328.653,1661244343.835,1661244358.861,1661244373.969,1661244389.083,1661244389.788,1661244404.929,1661244420.074,1661244435.164,1661244450.224,1661244450.855,1661244465.988,1661244481.108,1661244496.135,1661244511.223,1661244511.92,1661244527.066,1661244542.154,1661244557.195,1661244572.249,1661244573.014,1661244588.129,1661244603.221,1661244618.291,1661244633.325
"dummy-empty","ITR-0","netreceivebytes-measure",1083.01666666667,851.6,1314.43333333333,1431.46666666667,2591.7,3191.3,3281.7,3304.3,3304.3,3304.3,3304.3,3304.3,3304.3,851.6,851.6,3046.36666666667,3046.36666666667,758.566666666667,758.566666666667,758.566666666667,3191.3,3191.3,614.1,614.1,614.1,3304.3,3304.3,593.6,593.6,593.6,2591.7,2591.7,1431.46666666667,1431.46666666667,1431.46666666667,2373.73333333333,2373.73333333333,1314.43333333333,1661240715.762,1661240730.898,1661240746.026,1661240761.082,1661240776.143,1661240776.993,1661240792.166,1661240807.298,1661240822.431,1661240837.534,1661240838.001,1661240853.159,1661240868.289,1661240883.43,1661240898.547,1661240899.087,1661240914.236,1661240929.347,1661240944.485,1661240959.587,1661240960.155,1661240975.403,1661240990.441,1661241005.629,1661241020.65
